t_exit,equity
2020-08-18,35.32283963732109
2020-08-19,35.70282863177714
2020-08-20,35.8389286997332
2020-08-21,35.72075764427099
2020-08-24,35.767023262533215
2020-08-25,36.05835427098203
2020-08-26,36.64368652787113
2020-08-27,37.15698860541314
2020-08-28,37.88003727458213
2020-08-31,37.83388853637675
2020-09-01,37.95924933650296
2020-09-02,38.594058566876505
2020-09-03,38.783333029220366
2020-09-04,38.86380054836158
2020-09-08,38.90606738315178
2020-09-09,39.26546597211864
2020-09-10,39.46945766630574
2020-09-11,39.595336632515355
2020-09-14,39.73367367320656
2020-09-15,39.743831581142246
2020-09-16,39.72153917565389
2020-09-17,39.701053595883046
2020-09-18,39.733619971935035
2020-09-21,40.77736886682436
2020-09-22,41.08643366015167
2020-09-23,41.42818112056842
2020-09-24,41.80409009474392
2020-09-25,41.772564133335415
2020-09-28,41.772564133335415
2020-09-29,42.16880910069452
2020-09-30,42.29132809174249
2020-10-01,42.8367775641443
2020-10-02,42.69428400180417
2020-10-05,43.000061669200214
2020-10-06,43.12410464738599
2020-10-07,42.905504252803475
2020-10-08,42.80577616711409
2020-10-09,43.03445516759218
2020-10-12,43.000904396931375
2020-10-13,43.74820198704517
2020-10-14,44.016754364908316
2020-10-15,44.153630212459255
2020-10-16,44.10013771552608
2020-10-19,44.079327565265835
2020-10-20,44.29029942367171
2020-10-21,44.54489458456014
2020-10-22,45.08194431209961
2020-10-23,45.1317737669159
2020-10-26,45.303204295758896
2020-10-27,45.40310809634015
2020-10-28,45.27448917264164
2020-10-29,45.52787766072808
2020-10-30,45.8847092502185
2020-11-02,46.313446716934074
2020-11-03,46.72969233902653
2020-11-04,46.709954071879764
2020-11-05,47.763099958789134
2020-11-06,47.99689501144408
2020-11-09,49.14123414055589
2020-11-10,49.039253611685666
2020-11-11,49.51169094205233
2020-11-12,49.60705791830159
2020-11-13,49.83698811631416
2020-11-16,50.1746246294318
2020-11-17,50.278247939372136
2020-11-18,50.278247939372136
2020-11-19,50.404902158270005
2020-11-20,50.44261490701489
2020-11-23,50.3601384296365
2020-11-24,51.03461684137464
2020-11-25,51.156436043970864
2020-11-27,51.84188162900255
2020-11-30,52.111983606868996
2020-12-01,53.25991447265116
2020-12-02,53.68333276148677
2020-12-03,53.90638031363594
2020-12-04,54.04695003393147
2020-12-07,54.791513320002636
2020-12-08,55.020915616976815
2020-12-09,55.97864674060911
2020-12-10,55.96643158352922
2020-12-11,56.0060068317177
2020-12-14,56.21349448147198
2020-12-15,56.78988741359699
2020-12-16,56.77765076321331
2020-12-17,57.171477184700656
2020-12-18,57.071253170198645
2020-12-21,57.24082266448871
2020-12-22,57.71524379893251
2020-12-23,57.953275164291185
2020-12-24,58.03353782696268
2020-12-28,58.593820905782124
2020-12-29,58.54398524264031
2020-12-30,58.88966150119525
2020-12-31,58.76859080135838
2021-01-04,59.767429442617434
2021-01-05,60.106020234398635
2021-01-06,61.45774932583019
2021-01-07,61.12850230367567
2021-01-08,62.68000389964056
2021-01-11,63.47272580481885
2021-01-12,63.68212660405211
2021-01-13,63.531317717185985
2021-01-14,63.06089132847035
2021-01-15,63.06433756738812
2021-01-19,64.37671973097139
2021-01-20,65.00731667038174
2021-01-21,65.00731667038174
2021-01-22,64.97928222573577
2021-01-25,65.32078070981481
2021-01-26,65.500294855648
2021-01-27,65.500294855648
2021-01-28,65.69572266129781
2021-01-29,65.88475118350402
2021-02-01,65.68003312054516
2021-02-02,66.70782801481492
2021-02-03,66.6132962605861
2021-02-04,68.28003593912274
2021-02-05,68.91172902208099
2021-02-08,69.50360330575059
2021-02-09,69.25455499755125
2021-02-10,69.17938452548444
2021-02-11,69.76574513925664
2021-02-12,69.89572061144226
2021-02-16,70.80545408148255
2021-02-17,71.38829949109443
2021-02-18,71.27977805338338
2021-02-19,71.74439145525818
2021-02-22,72.65728057122806
2021-02-23,72.86606390254373
2021-02-24,73.24536546479867
2021-02-25,74.34719594821755
2021-02-26,76.34037117632663
2021-03-01,76.98199662740052
2021-03-02,78.04931237276458
2021-03-03,78.71250374899466
2021-03-04,79.00309420724408
2021-03-05,78.65728512504681
2021-03-08,79.90310360290641
2021-03-09,81.3436541726058
2021-03-10,81.71866401332018
2021-03-11,81.56239047958958
2021-03-12,81.39127176038711
2021-03-15,81.36303656179525
2021-03-16,81.28318716073139
2021-03-17,81.68133564884604
2021-03-18,81.04502329322266
2021-03-19,81.00781167312348
2021-03-22,81.00781167312348
2021-03-23,81.00781167312348
2021-03-24,81.26103549990475
2021-03-25,81.6268403957464
2021-03-26,82.1437314453622
2021-03-29,82.1437314453622
2021-03-30,83.44477943876204
2021-03-31,84.93655118126452
2021-04-01,85.91689209004714
2021-04-05,85.8721399056795
2021-04-06,86.59814090655419
2021-04-07,86.72733873661853
2021-04-08,87.7664705801986
2021-04-09,88.1424407144193
2021-04-12,88.6285252817355
2021-04-13,89.26238445085187
2021-04-14,89.59046199275933
2021-04-15,90.89305557631928
2021-04-16,91.33458181225927
2021-04-19,91.98546826375475
2021-04-20,92.40138626850327
2021-04-21,92.88334779631232
2021-04-22,93.55634052522383
2021-04-23,94.03299940564843
2021-04-26,94.09646116483387
2021-04-27,94.20218752569323
2021-04-28,93.93580875030852
2021-04-29,94.61619854606016
2021-04-30,94.8565038185083
2021-05-03,95.0103121365996
2021-05-04,95.66914147577444
2021-05-05,95.80876394681827
2021-05-06,97.23338843512022
2021-05-07,96.61080516090095
2021-05-10,96.71080673581348
2021-05-11,96.7792353058041
2021-05-12,96.91709617351847
2021-05-13,97.40310215989085
2021-05-14,98.11847839828381
2021-05-17,99.05197902077616
2021-05-18,98.90900360947774
2021-05-19,99.69862349228634
2021-05-20,100.56975317924487
2021-05-21,100.322641157803
2021-05-24,100.45590007398594
2021-05-25,101.2883620068505
2021-05-26,101.2883620068505
2021-05-27,101.34710678056453
2021-05-28,101.61416108038155
2021-06-01,101.49682015569906
2021-06-02,101.94039038782334
2021-06-03,103.6716707662643
2021-06-04,104.80860394723798
2021-06-07,105.15787626803947
2021-06-08,105.39630706298516
2021-06-09,105.30174722386195
2021-06-10,105.66433734658257
2021-06-11,106.9706195790793
2021-06-14,107.0967208254926
2021-06-15,107.77956136118615
2021-06-16,106.04866207158122
2021-06-17,108.27288607539808
2021-06-18,108.74848477138708
2021-06-21,109.54774430497012
2021-06-22,109.98386985134907
2021-06-23,110.082698928229
2021-06-24,110.28691404802731
2021-06-25,110.2186725470804
2021-06-28,110.2186725470804
2021-06-29,111.08712221685434
2021-06-30,111.69898595923432
2021-07-01,111.71157140659842
2021-07-02,111.95651314369803
2021-07-06,112.3826114124669
2021-07-07,112.55755821178276
2021-07-08,112.3947051770786
2021-07-09,112.79353466636766
2021-07-12,112.61207232934828
2021-07-13,112.69304196301972
2021-07-14,113.38918136011108
2021-07-15,113.19108142092806
2021-07-16,114.15593477881467
2021-07-19,113.81409987443163
2021-07-20,113.68853961369832
2021-07-21,113.94649215205862
2021-07-22,114.67072989186228
2021-07-23,114.58153999106952
2021-07-26,114.82310195876319
2021-07-27,114.55573408456841
2021-07-28,114.55573408456841
2021-07-29,116.11560804659233
2021-07-30,117.09382642666414
2021-08-02,117.4620834803881
2021-08-03,117.60467862461046
2021-08-04,117.68267556714356
2021-08-05,118.05311948805215
2021-08-06,120.10503794916389
2021-08-09,122.5516478468258
2021-08-10,122.56583233477352
2021-08-11,124.20496141169575
2021-08-12,124.25464844988454
2021-08-13,125.44892210412209
2021-08-16,126.15492086815209
2021-08-17,126.34545179377665
2021-08-18,126.78361659607215
2021-08-19,126.7693747237615
2021-08-20,126.5491056962037
2021-08-23,128.429387067353
2021-08-24,128.75741152322567
2021-08-25,129.03044972120068
2021-08-26,129.3769511756764
2021-08-27,130.32392323687498
2021-08-30,130.98335221196302
2021-08-31,130.91843222009038
2021-09-01,130.94731039441564
2021-09-02,131.27229545543665
2021-09-03,131.99321529560018
2021-09-07,134.14767016416297
2021-09-08,133.4700425812002
2021-09-09,133.3735833137139
2021-09-10,133.3735833137139
2021-09-13,133.53752082790734
2021-09-14,134.52894609430587
2021-09-15,135.3717510390439
2021-09-16,137.8793308770681
2021-09-17,138.61623617639566
2021-09-20,139.40751504563147
2021-09-21,140.49923594447608
2021-09-22,140.49923594447608
2021-09-23,142.01811134237295
2021-09-24,142.01811134237295
2021-09-27,141.88028873488676
2021-09-28,142.19020751686895
2021-09-29,143.0848488881069
2021-09-30,145.55597927549056
2021-10-01,145.77999684710312
2021-10-04,145.92044392926584
2021-10-05,146.30917416506423
2021-10-06,146.40896604826938
2021-10-07,146.78279737946005
2021-10-08,146.84127250241784
2021-10-11,147.0084605640634
2021-10-12,147.54551046621086
2021-10-13,150.30234415032382
2021-10-14,150.67973538294504
2021-10-15,152.97205309448773
2021-10-18,152.69416834159577
2021-10-19,152.01556366430557
2021-10-20,152.82935148955
2021-10-21,152.8979659359935
2021-10-22,153.61664237506722
2021-10-25,154.61831833007233
2021-10-26,155.9945732821728
2021-10-27,156.55185437481427
2021-10-28,157.0837187522131
2021-10-29,157.96852258130642
2021-11-01,158.64016281345442
2021-11-02,158.79964901237423
2021-11-03,159.19485395162707
2021-11-04,160.66440226147589
2021-11-05,162.5889020116775
2021-11-08,163.51951761452676
2021-11-09,163.88665306111082
2021-11-10,167.1026746103753
2021-11-11,167.94093051114976
2021-11-12,168.58171752491822
2021-11-15,168.43705320082316
2021-11-16,168.43705320082316
2021-11-17,169.07911214056782
2021-11-18,169.07911214056782
2021-11-19,169.07911214056782
2021-11-22,172.1341135189358
2021-11-23,173.284550367851
2021-11-24,172.42440718388352
2021-11-26,171.86606373764533
2021-11-29,172.76773492108313
2021-11-30,173.76527742977623
2021-12-01,174.43103758701403
2021-12-02,176.40954266122654
2021-12-03,177.85674965901313
2021-12-06,178.1264971889755
2021-12-07,178.43680221426033
2021-12-08,177.78881115410468
2021-12-09,178.67601315007815
2021-12-10,179.5926595097017
2021-12-13,179.7838892972976
2021-12-14,181.45395542660933
2021-12-15,181.94676284658937
2021-12-16,183.54045462556027
2021-12-17,183.5201114276729
2021-12-20,183.8367466969577
2021-12-21,184.1959230979125
2021-12-22,185.80479874368888
2021-12-23,186.33977985164415
2021-12-27,186.53538765884264
2021-12-28,186.35008257829125
2021-12-29,186.1537262583883
2021-12-30,187.29025900209535
2021-12-31,187.53654753430405
2022-01-03,190.6824755868968
2022-01-04,192.11219700895907
2022-01-05,193.33071242198204
2022-01-06,193.15762506027153
2022-01-07,193.71818438129938
2022-01-10,194.09592889971952
2022-01-11,195.67761338271202
2022-01-12,196.55971721732843
2022-01-13,196.40851136974283
2022-01-14,196.9476508464646
2022-01-18,197.43546700949295
2022-01-19,200.22741253253548
2022-01-20,200.02072070529294
2022-01-21,200.69543164203728
2022-01-24,201.11037692237724
2022-01-25,202.16884726220601
2022-01-26,202.16884726220601
2022-01-27,202.16884726220601
2022-01-28,203.58599471129693
2022-01-31,204.32589348995134
2022-02-01,204.6783474409468
2022-02-02,205.97621878889112
2022-02-03,206.29560269322522
2022-02-04,206.3641366495387
2022-02-07,207.32068881417266
2022-02-08,208.19833967972963
2022-02-09,209.3160828881611
2022-02-10,209.64717773525933
2022-02-11,213.43143251571203
2022-02-14,214.14217718508382
2022-02-15,216.177697381254
2022-02-16,217.51521477792525
2022-02-17,220.34384019003667
2022-02-18,220.43665151406674
2022-02-22,220.2055979483893
2022-02-23,221.6685238124368
2022-02-24,226.19367430221462
2022-02-25,228.6134951732587
2022-02-28,225.1871945848692
2022-03-01,229.21113088478455
2022-03-02,232.12103210391845
2022-03-03,232.5899664174241
2022-03-04,235.96413904409604
2022-03-07,236.54545128248682
2022-03-08,243.09720688058675
2022-03-09,250.50521046011292
2022-03-10,253.03799660390638
2022-03-11,253.33119546917584
2022-03-14,255.4972988783703
2022-03-15,256.985664627471
2022-03-16,258.9106541185773
2022-03-17,260.0084640854052
2022-03-18,260.8552286341071
2022-03-21,261.2887613981941
2022-03-22,261.2887613981941
2022-03-23,261.2887613981941
2022-03-24,261.02262902434313
2022-03-25,261.02262902434313
2022-03-28,260.07718846434494
2022-03-29,257.5361649699745
2022-03-30,259.56326555069427
2022-03-31,261.6709100271144
2022-04-01,263.8210773955284
2022-04-04,264.9196453076693
2022-04-05,265.49701523598577
2022-04-06,265.26152487078417
2022-04-07,267.23769197569436
2022-04-08,269.0111380549258
2022-04-11,268.693298785265
2022-04-12,271.39054953880975
2022-04-13,272.97521129036915
2022-04-14,273.8449886929067
2022-04-18,275.1632857236139
2022-04-19,277.68658201493224
2022-04-20,276.7159922865248
2022-04-21,276.37410032397696
2022-04-22,279.0108214888233
2022-04-25,283.6199423963141
2022-04-26,283.75425698325
2022-04-27,285.5335184959578
2022-04-28,286.27621215782915
2022-04-29,287.26924889793065
2022-05-02,292.55509747229576
2022-05-03,292.55509747229576
2022-05-04,292.55509747229576
2022-05-05,289.00804041280037
2022-05-06,290.01009530777645
2022-05-09,291.4860922763069
2022-05-10,291.4860922763069
2022-05-11,293.2430776186405
2022-05-12,297.36477716282354
2022-05-13,300.23251021388296
2022-05-16,304.089169099624
2022-05-17,302.97271357994276
2022-05-18,302.8224751011457
2022-05-19,307.88929198362547
2022-05-20,308.34131941545456
2022-05-23,308.5918268990116
2022-05-24,310.6907469988482
2022-05-25,310.6907469988482
2022-05-26,311.87246575571703
2022-05-27,312.37867003670505
2022-05-31,313.66176377034685
2022-06-01,315.76883914439986
2022-06-02,319.37928387649106
2022-06-03,323.17570955653633
2022-06-06,324.8886017867786
2022-06-07,326.76339693148867
2022-06-08,328.020992377708
2022-06-09,327.54123466354963
2022-06-10,332.6604639474791
2022-06-13,340.3791981170717
2022-06-14,343.2700899366962
2022-06-15,343.49717182596385
2022-06-16,348.5008411848622
2022-06-17,351.9036878608504
2022-06-21,352.03792114649536
2022-06-22,351.11428123894973
2022-06-23,352.988940514566
2022-06-24,354.1523207085168
2022-06-27,356.0096567546817
2022-06-28,357.3172147970115
2022-06-29,358.22118775977134
2022-06-30,359.3099458053393
2022-07-01,358.6295433614776
2022-07-05,366.3687274648062
2022-07-06,372.1059007603975
2022-07-07,370.5494339384286
2022-07-08,371.0824145482084
2022-07-11,371.6178870078739
2022-07-12,373.9536030680891
2022-07-13,379.2458012755712
2022-07-14,380.53191722158124
2022-07-15,381.20131779348344
2022-07-18,380.53340283845864
2022-07-19,380.0222509478423
2022-07-20,381.7141025503386
2022-07-21,387.5291788972027
2022-07-22,390.65056693951
2022-07-25,392.4601816097567
2022-07-26,392.5287248097438
2022-07-27,392.5287248097438
2022-07-28,396.6074160568837
2022-07-29,398.6198537340243
2022-08-01,399.77238590363453
2022-08-02,399.5467934475591
2022-08-03,399.2511081540882
2022-08-04,403.5608664411815
2022-08-05,407.68387587592457
2022-08-08,411.13531394433613
2022-08-09,412.05405207605537
2022-08-10,410.04446676845515
2022-08-11,411.0957093361471
2022-08-12,413.92639117966087
2022-08-15,417.97591557050976
2022-08-16,418.96361076278663
2022-08-17,421.1889693746503
2022-08-18,423.0047421581225
2022-08-19,424.4760991015815
2022-08-22,426.06133015252107
2022-08-23,428.21861468020694
2022-08-24,428.90573962588985
2022-08-25,427.9561807708404
2022-08-26,432.32358446750345
2022-08-29,433.3716899394643
2022-08-30,436.66617160720205
2022-08-31,438.0638692592958
2022-09-01,440.96224916544145
2022-09-02,442.61903507590864
2022-09-06,445.02666490884985
2022-09-07,450.40962830735793
2022-09-08,453.08344762212636
2022-09-09,452.2928180377433
2022-09-12,452.47608936085413
2022-09-13,456.5524505262672
2022-09-14,457.14372216188764
2022-09-15,462.59526630589147
2022-09-16,465.74347911660374
2022-09-19,464.5103428997667
2022-09-20,464.5103428997667
2022-09-21,464.2593247975786
2022-09-22,464.95503197136253
2022-09-23,471.00752236782097
2022-09-26,471.00752236782097
2022-09-27,469.4203752960648
2022-09-28,479.2917787997939
2022-09-29,478.85789970009586
2022-09-30,479.05964226026975
2022-10-03,486.4444000901936
2022-10-04,492.1346515102049
2022-10-05,495.75978122000794
2022-10-06,493.08076310706974
2022-10-07,495.84876694035523
2022-10-10,503.4911671558261
2022-10-11,508.61148927994356
2022-10-12,507.9101515941586
2022-10-13,509.48674427859703
2022-10-14,516.7070268504981
2022-10-17,518.8362433796366
2022-10-18,519.5902821543747
2022-10-19,522.763352579745
2022-10-20,525.3404456872155
2022-10-21,530.7735688072529
2022-10-24,535.242703456631
2022-10-25,536.7365566168287
2022-10-26,541.3562878997396
2022-10-27,541.3562878997396
2022-10-28,548.3310246714198
2022-10-31,550.3015243280975
2022-11-01,555.0931937794704
2022-11-02,553.3782498656968
2022-11-03,554.0235755871615
2022-11-04,567.6742735224503
2022-11-07,567.5388548538725
2022-11-08,570.5045135016743
2022-11-09,569.6023615116522
2022-11-10,583.6407151765262
2022-11-11,584.3686781200354
2022-11-14,588.2158190958463
2022-11-15,589.2123446259056
2022-11-16,590.4062825324322
2022-11-17,591.1430182063627
2022-11-18,594.964854906381
2022-11-21,595.5122552757548
2022-11-22,594.3497797810052
2022-11-23,597.2248460986862
2022-11-25,597.3270689253827
2022-11-28,597.7387361924536
2022-11-29,600.7970226801476
2022-11-30,601.5187543301406
2022-12-01,612.5377077218113
2022-12-02,614.6112177454347
2022-12-05,624.2973863257562
2022-12-06,624.5445048948884
2022-12-07,630.2629190726652
2022-12-08,632.6325772001794
2022-12-09,633.7604357601227
2022-12-12,636.171671585539
2022-12-13,648.0327075098367
2022-12-14,649.2136990712122
2022-12-15,657.7929982037955
2022-12-16,662.2697849238416
2022-12-19,663.7114395147635
2022-12-20,674.6339878078653
2022-12-21,675.1908002696887
2022-12-22,686.7404497313303
2022-12-23,687.3528155138333
2022-12-27,691.6978519848616
2022-12-28,689.8949290401932
2022-12-29,695.1289120870473
2022-12-30,696.1618312509404
2023-01-03,697.4887926245224
2023-01-04,700.2098429382055
2023-01-05,707.9093970520621
2023-01-06,717.844128531916
2023-01-09,720.0357067224082
2023-01-10,722.4131026125912
2023-01-11,722.9916193324902
2023-01-12,730.0397667223568
2023-01-13,737.4977916289657
2023-01-17,742.4526062939821
2023-01-18,745.0555031979369
2023-01-19,745.0555031979369
2023-01-20,746.7223129810429
2023-01-23,746.9548669168141
2023-01-24,747.7668489774182
2023-01-25,747.7668489774182
2023-01-26,750.6627755694001
2023-01-27,750.6627755694001
2023-01-30,752.7649366502268
2023-01-31,744.0499417068237
2023-02-01,734.8358729183407
2023-02-02,747.732077956763
2023-02-03,762.8414242298337
2023-02-06,763.0867534732241
2023-02-07,763.7804487784696
2023-02-08,765.9427658156386
2023-02-09,769.6595864771516
2023-02-10,769.1634283940845
2023-02-13,772.1010516125857
2023-02-14,772.0594188764582
2023-02-15,775.3287463278426
2023-02-16,776.7625202326852
2023-02-17,771.2366842755239
2023-02-21,775.2548398372974
2023-02-22,776.8174073207941
2023-02-23,780.3901652596563
2023-02-24,780.3901652596563
2023-02-27,782.71635536878
2023-02-28,791.7205800411281
2023-03-01,796.3137708525006
2023-03-02,794.7907663727281
2023-03-03,799.2896212871786
2023-03-06,796.9607034891206
2023-03-07,808.6495180411522
2023-03-08,808.1585185161947
2023-03-09,813.8980387095258
2023-03-10,818.1601836246339
2023-03-13,827.203692984546
2023-03-14,829.7992490375967
2023-03-15,839.6928370380532
2023-03-16,835.6920075605642
2023-03-17,845.9127221470059
2023-03-20,842.0411292328786
2023-03-21,857.3137570554
2023-03-22,857.3137570554
2023-03-23,858.7350970500275
2023-03-24,862.8741923799329
2023-03-27,864.9903445503589
2023-03-28,864.9903445503589
2023-03-29,864.9903445503589
2023-03-30,871.3263137882483
2023-03-31,876.7355682881735
2023-04-03,883.7740647874091
2023-04-04,900.517934417701
2023-04-05,901.0523182581369
2023-04-06,905.6417619863091
2023-04-10,910.5775206443319
2023-04-11,916.7047481515832
2023-04-12,919.3106150641927
2023-04-13,931.0323606613578
2023-04-14,948.7315772484352
2023-04-17,952.7582505411034
2023-04-18,957.7679964013735
2023-04-19,962.7819886270495
2023-04-20,967.4079563875098
2023-04-21,975.5011665017925
2023-04-24,979.3414922794932
2023-04-25,978.5072823490431
2023-04-26,984.4338182307097
2023-04-27,984.0876634968834
2023-04-28,985.6725607908289
2023-05-01,984.0298318280196
2023-05-02,993.6989957487193
2023-05-03,999.3643264658003
2023-05-04,1000.8303866024249
2023-05-05,1015.0133815521931
2023-05-08,1016.9204769346894
2023-05-09,1021.7376149338106
2023-05-10,1022.6425883886276
2023-05-11,1032.3959394626743
2023-05-12,1032.3959394626743
2023-05-15,1034.549088946561
2023-05-16,1034.549088946561
2023-05-17,1036.0616003664122
2023-05-18,1036.0616003664122
2023-05-19,1045.9464479877931
2023-05-22,1048.956719980687
2023-05-23,1048.956719980687
2023-05-24,1055.6474301655176
2023-05-25,1055.6474301655176
2023-05-26,1053.425826223667
2023-05-30,1061.7222523229766
2023-05-31,1064.8127919777648
2023-06-01,1072.8401359600607
2023-06-02,1086.2431501225528
2023-06-05,1092.0996600461917
2023-06-06,1094.7173747285767
2023-06-07,1103.826076444285
2023-06-08,1115.4142194425194
2023-06-09,1117.0603079409996
2023-06-12,1119.568322631759
2023-06-13,1128.704859092622
2023-06-14,1133.9824897063943
2023-06-15,1143.3851931538202
2023-06-16,1141.63636296275
2023-06-20,1155.1009664760672
2023-06-21,1156.4734854129765
2023-06-22,1160.8705233879489
2023-06-23,1161.1125500532628
2023-06-26,1161.5955730840114
2023-06-27,1169.4319729024298
2023-06-28,1169.4319729024298
2023-06-29,1169.8606278175155
2023-06-30,1177.5223998151964
2023-07-03,1179.8554196900714
2023-07-05,1182.247655168031
2023-07-06,1182.6192384859119
2023-07-07,1190.5305165468783
2023-07-10,1189.6640308897736
2023-07-11,1193.5575069851864
2023-07-12,1208.3201769317589
2023-07-13,1207.1494881016351
2023-07-14,1208.197330810655
2023-07-17,1209.1866277565568
2023-07-18,1214.3456329051849
2023-07-19,1214.6527511734967
2023-07-20,1217.9759544972896
2023-07-21,1216.423839189686
2023-07-24,1219.518592685253
2023-07-25,1225.2009221373946
2023-07-26,1226.8834225485025
2023-07-27,1226.8834225485025
2023-07-28,1236.279769476892
2023-07-31,1243.4102421741559
2023-08-01,1258.7243134026264
2023-08-02,1265.8306402728456
2023-08-03,1267.2703909039922
2023-08-04,1270.348642433094
2023-08-07,1275.2572538798988
2023-08-08,1280.2745568981018
2023-08-09,1286.923952040224
2023-08-10,1291.4121763649139
2023-08-11,1291.4796670544167
2023-08-14,1290.6003767734549
2023-08-15,1292.97031450625
2023-08-16,1298.6731143006898
2023-08-17,1305.2566441696563
2023-08-18,1301.323850914773
2023-08-21,1301.1177346027214
2023-08-22,1302.3539192768503
2023-08-23,1308.4237673212074
2023-08-24,1309.6504478780082
2023-08-25,1315.58546950964
2023-08-28,1317.2338314232964
2023-08-29,1330.0084895355874
2023-08-30,1335.7105222860864
2023-08-31,1339.9696783057075
2023-09-01,1332.9606396951888
2023-09-05,1338.6111642694761
2023-09-06,1342.7854104560192
2023-09-07,1342.8554176316072
2023-09-08,1338.94691578432
2023-09-11,1339.1558338566042
2023-09-12,1345.7791054612667
2023-09-13,1346.624539923434
2023-09-14,1351.577967027724
2023-09-15,1351.7184659091315
2023-09-18,1354.0318862246268
2023-09-19,1352.6316464250149
2023-09-20,1341.7577436472557
2023-09-21,1345.1051982652505
2023-09-22,1345.1051982652505
2023-09-25,1345.1051982652505
2023-09-26,1348.3532040776063
2023-09-27,1348.3532040776063
2023-09-28,1359.2090294376662
2023-09-29,1371.0200497947028
2023-10-02,1381.5028595587416
2023-10-03,1381.8056731871916
2023-10-04,1384.3087064895738
2023-10-05,1391.6612200326595
2023-10-06,1400.2299598414324
2023-10-09,1405.5496937458504
2023-10-10,1408.5772644378176
2023-10-11,1411.063690621734
2023-10-12,1415.128130974125
2023-10-13,1438.5790291272976
2023-10-16,1430.5216981118908
2023-10-17,1436.7987927460947
2023-10-18,1451.872222022031
2023-10-19,1465.4968222414216
2023-10-20,1466.5324748360174
2023-10-23,1466.4581926443502
2023-10-24,1462.960105180401
2023-10-25,1453.3861291550834
2023-10-26,1454.1171351730136
2023-10-27,1454.1171351730136
2023-10-30,1459.8491650161927
2023-10-31,1468.111808064718
2023-11-01,1476.7412159869536
2023-11-02,1479.339674746892
2023-11-03,1477.480273446305
2023-11-06,1477.480273446305
2023-11-07,1477.254839312247
2023-11-08,1489.4915124573226
2023-11-09,1479.9518063695414
2023-11-10,1500.3430593139235
2023-11-13,1496.0119678159342
2023-11-14,1499.0560454040037
2023-11-15,1501.1181816461299
2023-11-16,1486.9113120402021
2023-11-17,1487.586346835855
2023-11-20,1488.3381466961393
2023-11-21,1481.908321146802
2023-11-22,1487.6162006192535
2023-11-24,1495.3085233876218
2023-11-27,1495.234120205142
2023-11-28,1495.8936062528849
2023-11-29,1491.937166919099
2023-11-30,1497.7704582918407
2023-12-01,1480.123664759344
2023-12-04,1461.376480423371
2023-12-05,1473.296687876524
2023-12-06,1465.565162190314
2023-12-07,1465.0595427445126
2023-12-08,1489.1442239629284
2023-12-11,1508.5377813517052
2023-12-12,1503.6720950700349
2023-12-13,1476.7635323830123
2023-12-14,1480.775089465041
2023-12-15,1489.152986608299
2023-12-18,1487.6817096723819
2023-12-19,1477.9851325431089
2023-12-20,1479.8715030242065
2023-12-21,1477.4727077330065
2023-12-22,1476.4663944253114
2023-12-26,1477.7565456889286
2023-12-27,1467.320213957091
2023-12-28,1472.7480827615605
2023-12-29,1476.7362515654868
2024-01-02,1476.0922397341883
2024-01-03,1476.0922397341883
2024-01-04,1475.5860814796838
2024-01-05,1477.1017062026267
2024-01-08,1471.6149730391019
2024-01-09,1478.4099511031955
2024-01-10,1483.7290564905977
2024-01-11,1491.641833801209
2024-01-12,1480.1851962796861
2024-01-16,1498.7262540245051
2024-01-17,1516.4018494161571
2024-01-18,1512.0323047775105
2024-01-19,1509.5660233639617
2024-01-22,1510.6862672566774
2024-01-23,1515.5972048777471
2024-01-24,1522.563863309873
2024-01-25,1518.9316477259044
2024-01-26,1522.6130133688991
2024-01-29,1522.6130133688991
2024-01-30,1523.3621464628077
2024-01-31,1513.632598605293
2024-02-01,1504.1361905895683
2024-02-02,1517.8248494672491
2024-02-05,1527.6514221004695
2024-02-06,1521.1665192051817
2024-02-07,1519.3706460218948
2024-02-08,1516.2240570054885
2024-02-09,1522.7157279019302
2024-02-12,1528.203705766674
2024-02-13,1552.5027948484992
2024-02-14,1552.5027948484992
2024-02-15,1545.883476069498
2024-02-16,1540.8718837530632
2024-02-20,1531.7746356593418
2024-02-21,1536.2304689009322
2024-02-22,1546.4307009628155
2024-02-23,1536.8132335010805
2024-02-26,1541.0441546411648
2024-02-27,1542.4823497793611
2024-02-28,1539.8222422532574
2024-02-29,1531.1933169388558
2024-03-01,1513.0480510137647
2024-03-04,1493.2132248798564
2024-03-05,1480.080730158196
2024-03-06,1462.8113467766434
2024-03-07,1455.3167381066187
2024-03-08,1447.7288869413476
2024-03-11,1446.7331999489534
2024-03-12,1461.3828883802985
2024-03-13,1452.6653408441443
2024-03-14,1452.6653408441443
2024-03-15,1455.6220812716952
2024-03-18,1445.787713245121
2024-03-19,1445.6536346149776
2024-03-20,1428.3851735517162
2024-03-21,1444.3065214267103
2024-03-22,1458.2908536204486
2024-03-25,1452.5012478430285
2024-03-26,1457.22592201797
2024-03-27,1449.737064684588
2024-03-28,1429.3434450980371
2024-04-01,1428.8319522442491
2024-04-02,1423.1217002148537
2024-04-03,1415.200599066089
2024-04-04,1423.1321061747692
2024-04-05,1400.4410687017044
2024-04-08,1396.7678295300364
2024-04-09,1393.3622737680037
2024-04-10,1403.4565197700024
2024-04-11,1395.4846896435486
2024-04-12,1369.0882512952944
2024-04-15,1366.9437360460015
2024-04-16,1363.0447074594192
2024-04-17,1370.1909448523309
